17,3.0,1.0382196299434907,5.89,15.0,"[[6, 6], [94, 367807588], [27964, 6], [52206964, 85], [40, 79832], [2, 9488579], [69, 5], [5, 5], [5, 891], [9059116, 84283]]"
18,2.0,1.1608617488745145,6.18,16.0,"[[7, 52114], [1, 88237], [23, 2], [7, 99], [22240, 762], [60, 81855], [6353655, 9], [94, 367807588], [9, 7], [28899079, 97970985]]"
19,3.0,1.1870551798463294,6.47,17.0,"[[2, 1], [7, 52114], [58213917, 7233600], [7, 99], [22240, 762], [794, 87829], [9, 7], [842, 640], [2, 2], [5596612, 18708]]"
20,4.0,1.0478072341800275,6.89,18.0,"[[6, 6], [26, 260653968], [1, 88237], [6710, 14048], [44, 3], [94, 367807588], [9, 7], [28899079, 97970985], [5596612, 18708], [69, 5]]"
21,5.0,1.0297572529484789,7.14,19.0,"[[6, 6], [5596612, 18708], [1, 88237], [6710, 14048], [9, 7], [69, 5], [89644, 49], [44, 3], [26, 260653968], [5, 5]]"
22,5.0,0.8887631855561978,7.49,19.0,"[[65, 87739], [23, 2], [6, 6], [2, 1], [6710, 14048], [7, 99], [2, 2], [794, 87829], [9402, 91], [5, 5]]"
23,5.0,0.9042123644365865,7.68,20.0,"[[1, 88237], [6, 6], [26, 260653968], [7748, 94528], [2, 2], [69, 5], [89644, 49], [2, 1], [794, 87829], [5, 5]]"
24,5.0,1.0768472500777448,7.98,21.0,"[[7, 52114], [1, 88237], [87, 1], [2, 2], [2, 545779156], [69, 5], [794, 87829], [9, 7], [28899079, 97970985], [88, 4]]"
25,6.0,0.8852118390532284,8.42,22.0,"[[2, 9488579], [1, 88237], [23, 2], [9, 7], [2, 2], [69, 5], [89644, 49], [2, 1], [83, 9], [28899079, 97970985]]"
26,7.0,0.6415605972938179,8.78,22.0,"[[6, 6], [6710, 14048], [26, 260653968], [87, 1], [69, 5], [5, 5], [44, 3], [23, 2], [2, 2], [28899079, 97970985]]"
27,8.0,0.6095900261651271,8.78,23.0,"[[2, 2], [6, 6], [2, 9488579], [88, 4], [44, 3], [23, 2], [88, 1], [83, 9], [1, 88237], [69, 5]]"
28,7.0,0.7088018058667741,8.76,24.0,"[[2, 2], [28899079, 97970985], [2, 9488579], [87, 1], [88, 1], [83, 9], [44, 3], [88, 4], [794, 87829], [23, 2]]"
29,7.0,0.6477653896280652,9.02,25.0,"[[2, 1], [2, 2], [6710, 14048], [44, 3], [6, 6], [794, 87829], [88, 1], [88, 4], [5, 5], [1, 88237]]"
30,7.0,0.7578918128598563,9.16,26.0,"[[28899079, 97970985], [23, 2], [44, 3], [88, 1], [794, 87829], [87, 1], [7, 52114], [88, 4], [83, 9], [2, 2]]"
31,8.0,0.6241794613730894,9.48,27.0,"[[6, 6], [87, 1], [5, 5], [9, 7], [69, 5], [2, 9488579], [23, 2], [2, 2], [794, 87829], [88, 4]]"
32,8.0,0.5109794516416476,9.67,27.0,"[[9, 7], [83, 9], [6, 6], [88, 4], [87, 1], [44, 3], [2, 2], [28899079, 97970985], [5, 5], [1, 88237]]"
33,9.0,0.29999999999999977,9.9,28.0,"[[5, 5], [23, 2], [2, 2], [2, 1], [9, 7], [83, 9], [69, 5], [6, 6], [1, 88237], [44, 3]]"
34,10.0,0.0,10.0,29.0,"[[2, 2], [83, 9], [23, 2], [6, 6], [88, 4], [5, 5], [88, 1], [44, 3], [2, 2], [2, 1]]"
